id,subject,model_name,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
anatomy_107,anatomy,olmo3-7b-purebase,D,B,0.1871337890625,0.2064208984375,0.356689453125,0.2498779296875,0.1871337890625
anatomy_108,anatomy,olmo3-7b-purebase,D,D,0.98828125,0.005832672119140625,0.003322601318359375,0.0023193359375,0.98828125
anatomy_109,anatomy,olmo3-7b-purebase,A,A,0.58154296875,0.58154296875,0.1375732421875,0.11767578125,0.163330078125
anatomy_110,anatomy,olmo3-7b-purebase,C,C,0.5537109375,0.060699462890625,0.1473388671875,0.5537109375,0.2381591796875
anatomy_111,anatomy,olmo3-7b-purebase,C,C,0.4736328125,0.0643310546875,0.111572265625,0.4736328125,0.3505859375
anatomy_112,anatomy,olmo3-7b-purebase,D,D,0.98583984375,0.00308990478515625,0.005462646484375,0.005550384521484375,0.98583984375
anatomy_113,anatomy,olmo3-7b-purebase,A,A,0.833984375,0.833984375,0.013275146484375,0.039642333984375,0.1129150390625
anatomy_114,anatomy,olmo3-7b-purebase,A,A,0.8974609375,0.8974609375,0.0244903564453125,0.02264404296875,0.05517578125
anatomy_115,anatomy,olmo3-7b-purebase,B,B,0.9658203125,0.010040283203125,0.9658203125,0.0126953125,0.011199951171875
anatomy_116,anatomy,olmo3-7b-purebase,D,D,0.62451171875,0.2227783203125,0.082275390625,0.07037353515625,0.62451171875
anatomy_117,anatomy,olmo3-7b-purebase,B,B,0.90478515625,0.0235443115234375,0.90478515625,0.047576904296875,0.0242919921875
anatomy_118,anatomy,olmo3-7b-purebase,B,C,0.2352294921875,0.1629638671875,0.2352294921875,0.3203125,0.281494140625
anatomy_119,anatomy,olmo3-7b-purebase,D,D,0.304931640625,0.17236328125,0.2578125,0.264892578125,0.304931640625
anatomy_120,anatomy,olmo3-7b-purebase,C,C,0.9345703125,0.0133819580078125,0.0246124267578125,0.9345703125,0.0274658203125
anatomy_121,anatomy,olmo3-7b-purebase,B,A,0.244873046875,0.438232421875,0.244873046875,0.1650390625,0.1519775390625
anatomy_122,anatomy,olmo3-7b-purebase,C,C,0.9580078125,0.01047515869140625,0.01355743408203125,0.9580078125,0.018096923828125
anatomy_123,anatomy,olmo3-7b-purebase,B,B,0.8125,0.1341552734375,0.8125,0.041900634765625,0.01163482666015625
anatomy_124,anatomy,olmo3-7b-purebase,D,D,0.3837890625,0.1644287109375,0.1878662109375,0.263916015625,0.3837890625
anatomy_125,anatomy,olmo3-7b-purebase,B,C,0.0928955078125,0.0604248046875,0.0928955078125,0.52001953125,0.32666015625
anatomy_126,anatomy,olmo3-7b-purebase,C,C,0.974609375,0.0088348388671875,0.0136871337890625,0.974609375,0.0028018951416015625
anatomy_127,anatomy,olmo3-7b-purebase,C,C,0.935546875,0.0098419189453125,0.03802490234375,0.935546875,0.0164794921875
anatomy_128,anatomy,olmo3-7b-purebase,A,A,0.93798828125,0.93798828125,0.031341552734375,0.017730712890625,0.012969970703125
anatomy_129,anatomy,olmo3-7b-purebase,A,B,0.105224609375,0.105224609375,0.54052734375,0.19970703125,0.154296875
anatomy_130,anatomy,olmo3-7b-purebase,A,A,0.8447265625,0.8447265625,0.0810546875,0.037994384765625,0.0362548828125
anatomy_131,anatomy,olmo3-7b-purebase,D,D,0.95849609375,0.01151275634765625,0.0186920166015625,0.011077880859375,0.95849609375
anatomy_132,anatomy,olmo3-7b-purebase,A,C,0.189208984375,0.189208984375,0.2203369140625,0.447021484375,0.1434326171875
anatomy_133,anatomy,olmo3-7b-purebase,C,C,0.720703125,0.023162841796875,0.03192138671875,0.720703125,0.22412109375
anatomy_134,anatomy,olmo3-7b-purebase,D,D,0.48388671875,0.0982666015625,0.1312255859375,0.28662109375,0.48388671875
astronomy_0,astronomy,olmo3-7b-purebase,A,A,0.869140625,0.869140625,0.04827880859375,0.042938232421875,0.039398193359375
astronomy_1,astronomy,olmo3-7b-purebase,D,D,0.96728515625,0.008636474609375,0.0044097900390625,0.0196075439453125,0.96728515625
astronomy_2,astronomy,olmo3-7b-purebase,C,C,0.974609375,0.00548553466796875,0.00811004638671875,0.974609375,0.0117950439453125
astronomy_3,astronomy,olmo3-7b-purebase,C,D,0.1722412109375,0.06640625,0.07464599609375,0.1722412109375,0.6865234375
astronomy_4,astronomy,olmo3-7b-purebase,D,D,0.6923828125,0.1630859375,0.053802490234375,0.0908203125,0.6923828125
astronomy_5,astronomy,olmo3-7b-purebase,C,C,0.6767578125,0.053009033203125,0.0986328125,0.6767578125,0.1717529296875
astronomy_6,astronomy,olmo3-7b-purebase,B,D,0.37548828125,0.049224853515625,0.37548828125,0.07806396484375,0.497314453125
astronomy_7,astronomy,olmo3-7b-purebase,B,D,0.40673828125,0.0758056640625,0.40673828125,0.034454345703125,0.48291015625
astronomy_8,astronomy,olmo3-7b-purebase,D,B,0.034332275390625,0.32568359375,0.61328125,0.0267333984375,0.034332275390625
astronomy_9,astronomy,olmo3-7b-purebase,D,D,0.70556640625,0.20849609375,0.04913330078125,0.03680419921875,0.70556640625
astronomy_10,astronomy,olmo3-7b-purebase,D,D,0.90869140625,0.0220489501953125,0.03363037109375,0.035797119140625,0.90869140625
astronomy_11,astronomy,olmo3-7b-purebase,C,C,0.966796875,0.017852783203125,0.00843048095703125,0.966796875,0.00672149658203125
astronomy_12,astronomy,olmo3-7b-purebase,A,A,0.98388671875,0.98388671875,0.006580352783203125,0.0030841827392578125,0.00632476806640625
astronomy_13,astronomy,olmo3-7b-purebase,D,D,0.97314453125,0.0086212158203125,0.0074310302734375,0.01055908203125,0.97314453125
astronomy_14,astronomy,olmo3-7b-purebase,B,B,0.962890625,0.01580810546875,0.962890625,0.0110321044921875,0.01036834716796875
astronomy_15,astronomy,olmo3-7b-purebase,C,C,0.97509765625,0.0058441162109375,0.0131683349609375,0.97509765625,0.0058441162109375
astronomy_16,astronomy,olmo3-7b-purebase,C,C,0.96142578125,0.0079345703125,0.0125885009765625,0.96142578125,0.0180206298828125
astronomy_17,astronomy,olmo3-7b-purebase,A,D,0.187255859375,0.187255859375,0.2232666015625,0.1092529296875,0.480224609375
astronomy_18,astronomy,olmo3-7b-purebase,D,D,0.6455078125,0.2374267578125,0.058868408203125,0.058197021484375,0.6455078125
astronomy_19,astronomy,olmo3-7b-purebase,C,D,0.187255859375,0.07806396484375,0.2137451171875,0.187255859375,0.52099609375
astronomy_20,astronomy,olmo3-7b-purebase,D,D,0.98828125,0.006923675537109375,0.0022125244140625,0.0024700164794921875,0.98828125
astronomy_21,astronomy,olmo3-7b-purebase,D,D,0.9345703125,0.0180816650390625,0.0120391845703125,0.035400390625,0.9345703125
astronomy_22,astronomy,olmo3-7b-purebase,D,D,0.5908203125,0.11187744140625,0.1436767578125,0.153564453125,0.5908203125
astronomy_23,astronomy,olmo3-7b-purebase,B,B,0.740234375,0.049774169921875,0.740234375,0.053009033203125,0.156982421875
astronomy_24,astronomy,olmo3-7b-purebase,C,B,0.28369140625,0.06231689453125,0.505859375,0.28369140625,0.1483154296875
astronomy_25,astronomy,olmo3-7b-purebase,D,D,0.71484375,0.1075439453125,0.09381103515625,0.083740234375,0.71484375
astronomy_26,astronomy,olmo3-7b-purebase,C,D,0.057525634765625,0.049591064453125,0.040802001953125,0.057525634765625,0.85205078125
astronomy_27,astronomy,olmo3-7b-purebase,D,D,0.9814453125,0.0037689208984375,0.005615234375,0.00897216796875,0.9814453125
astronomy_28,astronomy,olmo3-7b-purebase,B,A,0.160888671875,0.5859375,0.160888671875,0.1773681640625,0.07568359375
astronomy_29,astronomy,olmo3-7b-purebase,C,C,0.521484375,0.023101806640625,0.4375,0.521484375,0.017852783203125
astronomy_30,astronomy,olmo3-7b-purebase,B,D,0.273681640625,0.0858154296875,0.273681640625,0.04736328125,0.59326171875
astronomy_31,astronomy,olmo3-7b-purebase,C,C,0.82861328125,0.0377197265625,0.099365234375,0.82861328125,0.034088134765625
astronomy_32,astronomy,olmo3-7b-purebase,D,D,0.83447265625,0.09552001953125,0.04205322265625,0.0277862548828125,0.83447265625
astronomy_33,astronomy,olmo3-7b-purebase,D,D,0.958984375,0.02203369140625,0.0081024169921875,0.01090240478515625,0.958984375
astronomy_34,astronomy,olmo3-7b-purebase,C,C,0.72412109375,0.06842041015625,0.087158203125,0.72412109375,0.1204833984375
astronomy_35,astronomy,olmo3-7b-purebase,D,D,0.806640625,0.042266845703125,0.11944580078125,0.031646728515625,0.806640625
astronomy_36,astronomy,olmo3-7b-purebase,A,A,0.84521484375,0.84521484375,0.0168609619140625,0.022003173828125,0.11614990234375
astronomy_37,astronomy,olmo3-7b-purebase,C,C,0.966796875,0.01099395751953125,0.0037708282470703125,0.966796875,0.018280029296875
astronomy_38,astronomy,olmo3-7b-purebase,B,C,0.0859375,0.1156005859375,0.0859375,0.75390625,0.044586181640625
astronomy_39,astronomy,olmo3-7b-purebase,B,B,0.80859375,0.081298828125,0.80859375,0.04632568359375,0.0638427734375
astronomy_40,astronomy,olmo3-7b-purebase,C,C,0.69580078125,0.08880615234375,0.136474609375,0.69580078125,0.0789794921875
astronomy_41,astronomy,olmo3-7b-purebase,D,D,0.99365234375,0.0030651092529296875,0.0016794204711914062,0.001529693603515625,0.99365234375
astronomy_42,astronomy,olmo3-7b-purebase,A,B,0.0638427734375,0.0638427734375,0.79296875,0.05377197265625,0.08935546875
astronomy_43,astronomy,olmo3-7b-purebase,A,D,0.29052734375,0.29052734375,0.261474609375,0.09210205078125,0.35595703125
astronomy_44,astronomy,olmo3-7b-purebase,C,C,0.78173828125,0.0280303955078125,0.04583740234375,0.78173828125,0.14453125
astronomy_45,astronomy,olmo3-7b-purebase,D,D,0.98095703125,0.0074920654296875,0.0091094970703125,0.002285003662109375,0.98095703125
astronomy_46,astronomy,olmo3-7b-purebase,D,D,0.9892578125,0.004878997802734375,0.0018949508666992188,0.0037994384765625,0.9892578125
astronomy_47,astronomy,olmo3-7b-purebase,A,D,0.095458984375,0.095458984375,0.07208251953125,0.0269317626953125,0.8056640625
astronomy_48,astronomy,olmo3-7b-purebase,C,C,0.470947265625,0.036895751953125,0.39501953125,0.470947265625,0.09716796875
astronomy_49,astronomy,olmo3-7b-purebase,B,B,0.974609375,0.00656890869140625,0.974609375,0.00948333740234375,0.0092620849609375
astronomy_50,astronomy,olmo3-7b-purebase,A,B,0.1629638671875,0.1629638671875,0.64453125,0.11834716796875,0.07403564453125
astronomy_51,astronomy,olmo3-7b-purebase,D,D,0.364990234375,0.35107421875,0.1533203125,0.130615234375,0.364990234375
astronomy_52,astronomy,olmo3-7b-purebase,D,D,0.80029296875,0.01253509521484375,0.01141357421875,0.17578125,0.80029296875
astronomy_53,astronomy,olmo3-7b-purebase,A,D,0.2362060546875,0.2362060546875,0.049713134765625,0.033111572265625,0.68115234375
astronomy_54,astronomy,olmo3-7b-purebase,D,D,0.354736328125,0.218505859375,0.25439453125,0.1722412109375,0.354736328125
astronomy_55,astronomy,olmo3-7b-purebase,C,C,0.92626953125,0.020782470703125,0.0163116455078125,0.92626953125,0.036773681640625
astronomy_56,astronomy,olmo3-7b-purebase,D,D,0.9150390625,0.028961181640625,0.036041259765625,0.020050048828125,0.9150390625
astronomy_57,astronomy,olmo3-7b-purebase,D,B,0.2254638671875,0.152587890625,0.382080078125,0.239990234375,0.2254638671875
astronomy_58,astronomy,olmo3-7b-purebase,C,D,0.333740234375,0.1600341796875,0.1607666015625,0.333740234375,0.345458984375
astronomy_59,astronomy,olmo3-7b-purebase,D,D,0.57373046875,0.117919921875,0.07012939453125,0.23828125,0.57373046875
astronomy_60,astronomy,olmo3-7b-purebase,D,C,0.376220703125,0.02001953125,0.0164642333984375,0.58740234375,0.376220703125
astronomy_61,astronomy,olmo3-7b-purebase,D,D,0.98291015625,0.011627197265625,0.0034637451171875,0.001796722412109375,0.98291015625
astronomy_62,astronomy,olmo3-7b-purebase,B,B,0.6982421875,0.054901123046875,0.6982421875,0.2130126953125,0.0338134765625
astronomy_63,astronomy,olmo3-7b-purebase,A,D,0.050872802734375,0.050872802734375,0.0604248046875,0.0213775634765625,0.8671875
astronomy_64,astronomy,olmo3-7b-purebase,C,C,0.329833984375,0.236572265625,0.2449951171875,0.329833984375,0.1885986328125
astronomy_65,astronomy,olmo3-7b-purebase,C,C,0.35595703125,0.1478271484375,0.1973876953125,0.35595703125,0.298583984375
astronomy_66,astronomy,olmo3-7b-purebase,B,B,0.300048828125,0.197509765625,0.300048828125,0.253662109375,0.248779296875
astronomy_67,astronomy,olmo3-7b-purebase,B,D,0.261962890625,0.035736083984375,0.261962890625,0.11181640625,0.59033203125
astronomy_68,astronomy,olmo3-7b-purebase,B,C,0.1046142578125,0.053436279296875,0.1046142578125,0.69580078125,0.1463623046875
astronomy_69,astronomy,olmo3-7b-purebase,C,C,0.68505859375,0.10223388671875,0.158935546875,0.68505859375,0.053863525390625
astronomy_70,astronomy,olmo3-7b-purebase,B,B,0.9638671875,0.003421783447265625,0.9638671875,0.0207977294921875,0.0119476318359375
astronomy_71,astronomy,olmo3-7b-purebase,D,D,0.93212890625,0.019500732421875,0.033935546875,0.0146026611328125,0.93212890625
astronomy_72,astronomy,olmo3-7b-purebase,C,C,0.5771484375,0.2042236328125,0.104736328125,0.5771484375,0.11370849609375
astronomy_73,astronomy,olmo3-7b-purebase,D,D,0.9873046875,0.00789642333984375,0.003505706787109375,0.001438140869140625,0.9873046875
astronomy_74,astronomy,olmo3-7b-purebase,C,D,0.1683349609375,0.1650390625,0.2196044921875,0.1683349609375,0.447021484375
astronomy_75,astronomy,olmo3-7b-purebase,C,C,0.84033203125,0.031341552734375,0.0408935546875,0.84033203125,0.08721923828125
astronomy_76,astronomy,olmo3-7b-purebase,A,A,0.9521484375,0.9521484375,0.0174407958984375,0.023101806640625,0.00749969482421875
astronomy_77,astronomy,olmo3-7b-purebase,A,A,0.328125,0.328125,0.2354736328125,0.32568359375,0.11077880859375
astronomy_78,astronomy,olmo3-7b-purebase,B,B,0.468994140625,0.167236328125,0.468994140625,0.328857421875,0.034912109375
astronomy_79,astronomy,olmo3-7b-purebase,C,C,0.5341796875,0.031341552734375,0.11065673828125,0.5341796875,0.323974609375
astronomy_80,astronomy,olmo3-7b-purebase,C,C,0.48193359375,0.2548828125,0.1348876953125,0.48193359375,0.128173828125
astronomy_81,astronomy,olmo3-7b-purebase,C,C,0.49072265625,0.0684814453125,0.1456298828125,0.49072265625,0.295166015625
astronomy_82,astronomy,olmo3-7b-purebase,A,A,0.9716796875,0.9716796875,0.01006317138671875,0.007476806640625,0.010711669921875
astronomy_83,astronomy,olmo3-7b-purebase,A,C,0.0758056640625,0.0758056640625,0.0572509765625,0.83154296875,0.035552978515625
astronomy_84,astronomy,olmo3-7b-purebase,A,A,0.452880859375,0.452880859375,0.444091796875,0.06781005859375,0.035186767578125
astronomy_85,astronomy,olmo3-7b-purebase,A,A,0.892578125,0.892578125,0.0286865234375,0.039215087890625,0.039520263671875
astronomy_86,astronomy,olmo3-7b-purebase,C,C,0.9638671875,0.006809234619140625,0.0196990966796875,0.9638671875,0.00945281982421875
astronomy_87,astronomy,olmo3-7b-purebase,B,B,0.32080078125,0.1619873046875,0.32080078125,0.26806640625,0.2489013671875
astronomy_88,astronomy,olmo3-7b-purebase,C,D,0.1875,0.25830078125,0.2236328125,0.1875,0.33056640625
astronomy_89,astronomy,olmo3-7b-purebase,D,D,0.9443359375,0.0285186767578125,0.01336669921875,0.013580322265625,0.9443359375
astronomy_90,astronomy,olmo3-7b-purebase,D,B,0.258056640625,0.2340087890625,0.376708984375,0.1312255859375,0.258056640625
astronomy_91,astronomy,olmo3-7b-purebase,B,C,0.339111328125,0.1627197265625,0.339111328125,0.407470703125,0.090576171875
astronomy_92,astronomy,olmo3-7b-purebase,A,A,0.728515625,0.728515625,0.149169921875,0.041259765625,0.080810546875
astronomy_93,astronomy,olmo3-7b-purebase,D,C,0.03936767578125,0.09747314453125,0.137451171875,0.7255859375,0.03936767578125
astronomy_94,astronomy,olmo3-7b-purebase,A,D,0.283203125,0.283203125,0.12042236328125,0.058685302734375,0.53759765625
astronomy_95,astronomy,olmo3-7b-purebase,B,B,0.89453125,0.035797119140625,0.89453125,0.04595947265625,0.023834228515625
astronomy_96,astronomy,olmo3-7b-purebase,D,D,0.974609375,0.0014314651489257812,0.0213623046875,0.0028018951416015625,0.974609375
astronomy_97,astronomy,olmo3-7b-purebase,C,C,0.8671875,0.03375244140625,0.032470703125,0.8671875,0.06658935546875
astronomy_98,astronomy,olmo3-7b-purebase,C,B,0.1552734375,0.10968017578125,0.468994140625,0.1552734375,0.26611328125
astronomy_99,astronomy,olmo3-7b-purebase,C,C,0.5634765625,0.138671875,0.1607666015625,0.5634765625,0.136962890625
astronomy_100,astronomy,olmo3-7b-purebase,A,B,0.2049560546875,0.2049560546875,0.2958984375,0.28125,0.2181396484375
astronomy_101,astronomy,olmo3-7b-purebase,D,A,0.1993408203125,0.6640625,0.09197998046875,0.044830322265625,0.1993408203125
astronomy_102,astronomy,olmo3-7b-purebase,C,C,0.6318359375,0.051666259765625,0.220947265625,0.6318359375,0.09576416015625
astronomy_103,astronomy,olmo3-7b-purebase,D,D,0.9951171875,0.0017766952514648438,0.0014495849609375,0.0017766952514648438,0.9951171875
astronomy_104,astronomy,olmo3-7b-purebase,C,A,0.25537109375,0.267578125,0.2125244140625,0.25537109375,0.264404296875
astronomy_105,astronomy,olmo3-7b-purebase,A,A,0.955078125,0.955078125,0.0201263427734375,0.0080718994140625,0.0169525146484375
astronomy_106,astronomy,olmo3-7b-purebase,B,B,0.73486328125,0.1126708984375,0.73486328125,0.09637451171875,0.05621337890625
astronomy_107,astronomy,olmo3-7b-purebase,C,B,0.1651611328125,0.17724609375,0.353759765625,0.1651611328125,0.3037109375
astronomy_108,astronomy,olmo3-7b-purebase,D,D,0.8935546875,0.06781005859375,0.0282745361328125,0.01039886474609375,0.8935546875
astronomy_109,astronomy,olmo3-7b-purebase,B,D,0.419921875,0.0311279296875,0.419921875,0.040618896484375,0.50830078125
astronomy_110,astronomy,olmo3-7b-purebase,B,B,0.9794921875,0.005558013916015625,0.9794921875,0.007965087890625,0.006862640380859375
astronomy_111,astronomy,olmo3-7b-purebase,D,D,0.74365234375,0.055145263671875,0.10382080078125,0.0975341796875,0.74365234375
astronomy_112,astronomy,olmo3-7b-purebase,D,D,0.9248046875,0.0283660888671875,0.0238800048828125,0.0231475830078125,0.9248046875
astronomy_113,astronomy,olmo3-7b-purebase,C,C,0.5673828125,0.169677734375,0.203125,0.5673828125,0.0595703125
astronomy_114,astronomy,olmo3-7b-purebase,A,A,0.355224609375,0.355224609375,0.204833984375,0.270263671875,0.1697998046875
astronomy_115,astronomy,olmo3-7b-purebase,D,D,0.99072265625,0.0049591064453125,0.0032024383544921875,0.0010728836059570312,0.99072265625
astronomy_116,astronomy,olmo3-7b-purebase,D,D,0.80224609375,0.09393310546875,0.0828857421875,0.0211181640625,0.80224609375
astronomy_117,astronomy,olmo3-7b-purebase,C,C,0.95263671875,0.0156402587890625,0.019317626953125,0.95263671875,0.01256561279296875
astronomy_118,astronomy,olmo3-7b-purebase,A,A,0.6708984375,0.6708984375,0.1502685546875,0.05316162109375,0.1256103515625
astronomy_119,astronomy,olmo3-7b-purebase,D,B,0.26318359375,0.2105712890625,0.31982421875,0.20654296875,0.26318359375
astronomy_120,astronomy,olmo3-7b-purebase,B,B,0.4794921875,0.450439453125,0.4794921875,0.035400390625,0.03485107421875
astronomy_121,astronomy,olmo3-7b-purebase,B,B,0.92822265625,0.0213165283203125,0.92822265625,0.019561767578125,0.0310211181640625
astronomy_122,astronomy,olmo3-7b-purebase,C,C,0.646484375,0.0179901123046875,0.047393798828125,0.646484375,0.2880859375
astronomy_123,astronomy,olmo3-7b-purebase,D,D,0.96875,0.00333404541015625,0.0043487548828125,0.0233306884765625,0.96875
astronomy_124,astronomy,olmo3-7b-purebase,D,D,0.97900390625,0.0055084228515625,0.0026035308837890625,0.01311492919921875,0.97900390625
astronomy_125,astronomy,olmo3-7b-purebase,D,D,0.9853515625,0.00336456298828125,0.0013914108276367188,0.009735107421875,0.9853515625
astronomy_126,astronomy,olmo3-7b-purebase,D,B,0.1602783203125,0.294677734375,0.385986328125,0.1590576171875,0.1602783203125
astronomy_127,astronomy,olmo3-7b-purebase,C,B,0.22705078125,0.27392578125,0.330322265625,0.22705078125,0.168701171875
astronomy_128,astronomy,olmo3-7b-purebase,D,D,0.958984375,0.0169525146484375,0.01300048828125,0.01129150390625,0.958984375
astronomy_129,astronomy,olmo3-7b-purebase,C,C,0.406494140625,0.11468505859375,0.087890625,0.406494140625,0.390869140625
astronomy_130,astronomy,olmo3-7b-purebase,A,C,0.41259765625,0.41259765625,0.07086181640625,0.462158203125,0.054534912109375
