id,subject,model_name,n_shot,correct_answer,model_answer,correct_prob,prob_A,prob_B,prob_C,prob_D
anatomy_98,anatomy,olmo3-7b,0,A,A,0.337890625,0.337890625,0.255126953125,0.332763671875,0.07421875
anatomy_99,anatomy,olmo3-7b,0,C,A,0.0016422271728515625,0.79931640625,0.198974609375,0.0016422271728515625,0.00015282630920410156
anatomy_100,anatomy,olmo3-7b,0,D,B,0.055328369140625,0.285400390625,0.6533203125,0.005924224853515625,0.055328369140625
anatomy_101,anatomy,olmo3-7b,0,D,B,0.105712890625,0.07379150390625,0.52880859375,0.2919921875,0.105712890625
anatomy_102,anatomy,olmo3-7b,0,C,C,0.74365234375,0.0180511474609375,0.0005040168762207031,0.74365234375,0.2376708984375
anatomy_103,anatomy,olmo3-7b,0,B,D,0.00798797607421875,0.0013885498046875,0.00798797607421875,0.403564453125,0.5869140625
anatomy_104,anatomy,olmo3-7b,0,A,A,0.7529296875,0.7529296875,0.0589599609375,0.1845703125,0.003597259521484375
anatomy_105,anatomy,olmo3-7b,0,C,B,0.246826171875,0.271240234375,0.475830078125,0.246826171875,0.0061798095703125
anatomy_106,anatomy,olmo3-7b,0,C,A,0.368896484375,0.5986328125,0.01751708984375,0.368896484375,0.014984130859375
anatomy_107,anatomy,olmo3-7b,0,D,B,0.0009551048278808594,0.2449951171875,0.7197265625,0.034210205078125,0.0009551048278808594
anatomy_108,anatomy,olmo3-7b,0,D,D,0.99951171875,0.00028228759765625,9.417533874511719e-06,5.829334259033203e-05,0.99951171875
anatomy_109,anatomy,olmo3-7b,0,A,A,0.98828125,0.98828125,0.0014171600341796875,0.00212860107421875,0.0082855224609375
anatomy_110,anatomy,olmo3-7b,0,C,C,0.8076171875,0.0001405477523803711,0.000713348388671875,0.8076171875,0.1917724609375
anatomy_111,anatomy,olmo3-7b,0,C,C,0.7705078125,0.0011053085327148438,0.00732421875,0.7705078125,0.2208251953125
anatomy_112,anatomy,olmo3-7b,0,D,D,1.0,1.7881393432617188e-07,5.960464477539063e-08,2.384185791015625e-07,1.0
anatomy_113,anatomy,olmo3-7b,0,A,A,1.0,1.0,3.814697265625e-06,6.139278411865234e-06,3.5762786865234375e-07
anatomy_114,anatomy,olmo3-7b,0,A,A,1.0,1.0,1.3947486877441406e-05,0.0001252889633178711,1.1563301086425781e-05
anatomy_115,anatomy,olmo3-7b,0,B,B,1.0,1.7881393432617188e-07,1.0,5.364418029785156e-06,2.086162567138672e-06
anatomy_116,anatomy,olmo3-7b,0,D,A,0.048675537109375,0.54833984375,0.4013671875,0.0015649795532226562,0.048675537109375
anatomy_117,anatomy,olmo3-7b,0,B,B,0.998046875,0.000457763671875,0.998046875,0.0008687973022460938,0.0004436969757080078
anatomy_118,anatomy,olmo3-7b,0,B,B,0.9169921875,0.00013434886932373047,0.9169921875,0.0017423629760742188,0.08135986328125
anatomy_119,anatomy,olmo3-7b,0,D,C,0.053924560546875,0.3251953125,0.2099609375,0.4111328125,0.053924560546875
anatomy_120,anatomy,olmo3-7b,0,C,C,1.0,1.1205673217773438e-05,1.7881393432617188e-07,1.0,0.0
anatomy_121,anatomy,olmo3-7b,0,B,A,0.0628662109375,0.90966796875,0.0628662109375,0.0180206298828125,0.009490966796875
anatomy_122,anatomy,olmo3-7b,0,C,C,1.0,2.2649765014648438e-06,1.7881393432617188e-07,1.0,0.0
anatomy_123,anatomy,olmo3-7b,0,B,C,0.0007543563842773438,0.001323699951171875,0.0007543563842773438,0.99755859375,0.00016307830810546875
anatomy_124,anatomy,olmo3-7b,0,D,A,0.30126953125,0.59912109375,0.0030002593994140625,0.0963134765625,0.30126953125
anatomy_125,anatomy,olmo3-7b,0,B,D,0.02685546875,0.0006318092346191406,0.02685546875,0.27978515625,0.69287109375
anatomy_126,anatomy,olmo3-7b,0,C,C,1.0,3.045797348022461e-05,7.748603820800781e-07,1.0,5.960464477539063e-08
anatomy_127,anatomy,olmo3-7b,0,C,C,0.9814453125,0.016632080078125,0.0018949508666992188,0.9814453125,5.334615707397461e-05
anatomy_128,anatomy,olmo3-7b,0,A,B,0.02032470703125,0.02032470703125,0.9794921875,4.279613494873047e-05,7.092952728271484e-06
anatomy_129,anatomy,olmo3-7b,0,A,B,0.02178955078125,0.02178955078125,0.9560546875,0.00276947021484375,0.01953125
anatomy_130,anatomy,olmo3-7b,0,A,A,0.921875,0.921875,0.07806396484375,3.063678741455078e-05,1.7464160919189453e-05
anatomy_131,anatomy,olmo3-7b,0,D,C,1.1920928955078125e-07,1.2993812561035156e-05,5.960464477539063e-08,1.0,1.1920928955078125e-07
anatomy_132,anatomy,olmo3-7b,0,A,C,0.3115234375,0.3115234375,0.017852783203125,0.669921875,0.0005741119384765625
anatomy_133,anatomy,olmo3-7b,0,C,C,0.9873046875,0.0006093978881835938,0.0010204315185546875,0.9873046875,0.0109710693359375
anatomy_134,anatomy,olmo3-7b,0,D,B,0.43896484375,0.0053558349609375,0.53759765625,0.0178375244140625,0.43896484375
astronomy_0,astronomy,olmo3-7b,0,A,C,0.419677734375,0.419677734375,0.0022373199462890625,0.439697265625,0.138427734375
astronomy_1,astronomy,olmo3-7b,0,D,D,0.998046875,5.960464477539062e-07,6.556510925292969e-07,0.0017547607421875,0.998046875
astronomy_2,astronomy,olmo3-7b,0,C,C,1.0,0.0,0.0,1.0,1.1920928955078125e-07
astronomy_3,astronomy,olmo3-7b,0,C,D,0.0017538070678710938,1.6033649444580078e-05,0.04595947265625,0.0017538070678710938,0.9521484375
astronomy_4,astronomy,olmo3-7b,0,D,A,0.038970947265625,0.94384765625,0.0032482147216796875,0.01389312744140625,0.038970947265625
astronomy_5,astronomy,olmo3-7b,0,C,C,0.91064453125,0.005855560302734375,0.01519012451171875,0.91064453125,0.06805419921875
astronomy_6,astronomy,olmo3-7b,0,B,D,0.1346435546875,1.0311603546142578e-05,0.1346435546875,0.0007524490356445312,0.86474609375
astronomy_7,astronomy,olmo3-7b,0,B,B,0.986328125,2.8014183044433594e-05,0.986328125,0.00018417835235595703,0.01322174072265625
astronomy_8,astronomy,olmo3-7b,0,D,D,1.0,9.167194366455078e-05,3.874301910400391e-06,8.64267349243164e-06,1.0
astronomy_9,astronomy,olmo3-7b,0,D,C,0.1630859375,0.045989990234375,0.0006771087646484375,0.7900390625,0.1630859375
astronomy_10,astronomy,olmo3-7b,0,D,B,0.0716552734375,0.0132598876953125,0.69091796875,0.2242431640625,0.0716552734375
astronomy_11,astronomy,olmo3-7b,0,C,C,0.99951171875,0.0005030632019042969,5.561113357543945e-05,0.99951171875,7.718801498413086e-05
astronomy_12,astronomy,olmo3-7b,0,A,A,0.99951171875,0.99951171875,3.1948089599609375e-05,0.00023412704467773438,2.950429916381836e-05
astronomy_13,astronomy,olmo3-7b,0,D,D,1.0,6.318092346191406e-06,1.430511474609375e-06,6.300210952758789e-05,1.0
astronomy_14,astronomy,olmo3-7b,0,B,B,1.0,7.152557373046875e-07,1.0,2.980232238769531e-07,5.364418029785156e-07
astronomy_15,astronomy,olmo3-7b,0,C,C,1.0,0.0,0.0,1.0,0.0
astronomy_16,astronomy,olmo3-7b,0,C,C,0.9970703125,0.0010471343994140625,0.0002448558807373047,0.9970703125,0.001476287841796875
astronomy_17,astronomy,olmo3-7b,0,A,D,0.0018568038940429688,0.0018568038940429688,0.1864013671875,0.0018568038940429688,0.81005859375
astronomy_18,astronomy,olmo3-7b,0,D,D,0.521484375,0.00940704345703125,0.0157470703125,0.453125,0.521484375
astronomy_19,astronomy,olmo3-7b,0,C,C,0.99951171875,1.2874603271484375e-05,3.3974647521972656e-06,0.99951171875,0.0006461143493652344
astronomy_20,astronomy,olmo3-7b,0,D,D,1.0,3.933906555175781e-06,1.7881393432617188e-07,1.9073486328125e-06,1.0
astronomy_21,astronomy,olmo3-7b,0,D,D,0.99658203125,0.0001308917999267578,2.3484230041503906e-05,0.0033245086669921875,0.99658203125
astronomy_22,astronomy,olmo3-7b,0,D,C,0.0011873245239257812,0.00034546852111816406,0.00013530254364013672,0.99853515625,0.0011873245239257812
astronomy_23,astronomy,olmo3-7b,0,B,B,1.0,9.000301361083984e-06,1.0,5.4776668548583984e-05,9.763240814208984e-05
astronomy_24,astronomy,olmo3-7b,0,C,B,0.1236572265625,0.00212860107421875,0.8720703125,0.1236572265625,0.0021610260009765625
astronomy_25,astronomy,olmo3-7b,0,D,A,0.19873046875,0.79833984375,0.00035190582275390625,0.00274658203125,0.19873046875
astronomy_26,astronomy,olmo3-7b,0,C,D,0.0013036727905273438,0.0006761550903320312,0.00020945072174072266,0.0013036727905273438,0.998046875
astronomy_27,astronomy,olmo3-7b,0,D,D,1.0,7.718801498413086e-05,8.940696716308594e-06,8.350610733032227e-05,1.0
astronomy_28,astronomy,olmo3-7b,0,B,A,0.005329132080078125,0.98388671875,0.005329132080078125,0.003131866455078125,0.00751495361328125
astronomy_29,astronomy,olmo3-7b,0,C,C,0.99951171875,3.2782554626464844e-06,0.0005273818969726562,0.99951171875,2.5033950805664062e-06
astronomy_30,astronomy,olmo3-7b,0,B,D,0.0748291015625,0.05474853515625,0.0748291015625,0.0002741813659667969,0.8701171875
astronomy_31,astronomy,olmo3-7b,0,C,C,1.0,2.980232238769531e-07,5.960464477539063e-08,1.0,1.7881393432617188e-07
astronomy_32,astronomy,olmo3-7b,0,D,C,0.38720703125,0.002864837646484375,0.0006804466247558594,0.609375,0.38720703125
astronomy_33,astronomy,olmo3-7b,0,D,D,0.666015625,0.0002065896987915039,0.319580078125,0.0144805908203125,0.666015625
astronomy_34,astronomy,olmo3-7b,0,C,C,1.0,4.410743713378906e-06,1.9073486328125e-06,1.0,2.7298927307128906e-05
astronomy_35,astronomy,olmo3-7b,0,D,D,0.95947265625,0.035491943359375,0.0036830902099609375,0.0015592575073242188,0.95947265625
astronomy_36,astronomy,olmo3-7b,0,A,A,0.8154296875,0.8154296875,0.0002529621124267578,0.1630859375,0.0210723876953125
astronomy_37,astronomy,olmo3-7b,0,C,C,1.0,1.1920928955078125e-07,0.0,1.0,1.1920928955078125e-07
astronomy_38,astronomy,olmo3-7b,0,B,B,0.99951171875,1.1324882507324219e-06,0.99951171875,0.00044417381286621094,1.4483928680419922e-05
astronomy_39,astronomy,olmo3-7b,0,B,A,0.318115234375,0.50830078125,0.318115234375,0.1729736328125,0.0003783702850341797
astronomy_40,astronomy,olmo3-7b,0,C,C,1.0,5.185604095458984e-06,6.4373016357421875e-06,1.0,5.066394805908203e-06
astronomy_41,astronomy,olmo3-7b,0,D,D,1.0,1.1324882507324219e-06,8.344650268554688e-07,5.960464477539063e-08,1.0
astronomy_42,astronomy,olmo3-7b,0,A,B,0.002498626708984375,0.002498626708984375,0.9921875,0.003692626953125,0.0014019012451171875
astronomy_43,astronomy,olmo3-7b,0,A,C,0.0199432373046875,0.0199432373046875,0.01873779296875,0.9609375,0.0004763603210449219
astronomy_44,astronomy,olmo3-7b,0,C,B,0.01074981689453125,0.00557708740234375,0.98291015625,0.01074981689453125,0.0009541511535644531
astronomy_45,astronomy,olmo3-7b,0,D,B,0.01495361328125,5.543231964111328e-06,0.98486328125,7.37309455871582e-05,0.01495361328125
astronomy_46,astronomy,olmo3-7b,0,D,D,1.0,8.52346420288086e-06,5.960464477539063e-08,1.7881393432617188e-07,1.0
astronomy_47,astronomy,olmo3-7b,0,A,A,0.99951171875,0.99951171875,0.0005030632019042969,3.910064697265625e-05,4.398822784423828e-05
astronomy_48,astronomy,olmo3-7b,0,C,C,0.9951171875,3.600120544433594e-05,0.00505828857421875,0.9951171875,2.872943878173828e-05
astronomy_49,astronomy,olmo3-7b,0,B,B,0.99755859375,2.4259090423583984e-05,0.99755859375,0.0020503997802734375,0.0005517005920410156
astronomy_50,astronomy,olmo3-7b,0,A,B,0.00390625,0.00390625,0.986328125,0.00707244873046875,0.00276947021484375
astronomy_51,astronomy,olmo3-7b,0,D,C,0.1365966796875,0.27587890625,0.07196044921875,0.515625,0.1365966796875
astronomy_52,astronomy,olmo3-7b,0,D,D,0.99853515625,2.5451183319091797e-05,0.00039768218994140625,0.0010156631469726562,0.99853515625
astronomy_53,astronomy,olmo3-7b,0,A,C,0.005199432373046875,0.005199432373046875,0.00688934326171875,0.68115234375,0.306884765625
astronomy_54,astronomy,olmo3-7b,0,D,C,0.04449462890625,0.0257568359375,0.0357666015625,0.89404296875,0.04449462890625
astronomy_55,astronomy,olmo3-7b,0,C,C,1.0,2.4437904357910156e-06,5.424022674560547e-06,1.0,0.0001634359359741211
astronomy_56,astronomy,olmo3-7b,0,D,D,0.947265625,0.0196533203125,0.0187530517578125,0.01438140869140625,0.947265625
astronomy_57,astronomy,olmo3-7b,0,D,A,0.03863525390625,0.62353515625,0.32861328125,0.00946807861328125,0.03863525390625
astronomy_58,astronomy,olmo3-7b,0,C,C,0.8349609375,5.429983139038086e-05,0.0003654956817626953,0.8349609375,0.1644287109375
astronomy_59,astronomy,olmo3-7b,0,D,D,0.84130859375,0.0144805908203125,0.11749267578125,0.0266265869140625,0.84130859375
astronomy_60,astronomy,olmo3-7b,0,D,C,0.07159423828125,2.980232238769531e-07,3.3974647521972656e-06,0.92822265625,0.07159423828125
astronomy_61,astronomy,olmo3-7b,0,D,D,1.0,1.2695789337158203e-05,5.364418029785156e-07,4.172325134277344e-07,1.0
astronomy_62,astronomy,olmo3-7b,0,B,B,0.9775390625,0.020294189453125,0.9775390625,0.000652313232421875,0.00138092041015625
astronomy_63,astronomy,olmo3-7b,0,A,D,0.00012195110321044922,0.00012195110321044922,0.3310546875,0.00036978721618652344,0.66845703125
astronomy_64,astronomy,olmo3-7b,0,C,C,0.8818359375,0.050537109375,0.056396484375,0.8818359375,0.01110076904296875
astronomy_65,astronomy,olmo3-7b,0,C,C,0.99951171875,0.0003101825714111328,0.00011408329010009766,0.99951171875,2.4318695068359375e-05
astronomy_66,astronomy,olmo3-7b,0,B,C,0.1124267578125,0.043365478515625,0.1124267578125,0.45166015625,0.392578125
astronomy_67,astronomy,olmo3-7b,0,B,B,0.990234375,0.0014657974243164062,0.990234375,0.00830078125,0.00014507770538330078
astronomy_68,astronomy,olmo3-7b,0,B,C,0.465576171875,0.0076446533203125,0.465576171875,0.51123046875,0.01544189453125
astronomy_69,astronomy,olmo3-7b,0,C,C,0.9970703125,0.00011032819747924805,0.002216339111328125,0.9970703125,0.0006055831909179688
astronomy_70,astronomy,olmo3-7b,0,B,B,1.0,2.980232238769531e-07,1.0,1.9073486328125e-06,8.225440979003906e-06
astronomy_71,astronomy,olmo3-7b,0,D,D,1.0,9.5367431640625e-07,5.960464477539062e-07,5.960464477539062e-07,1.0
astronomy_72,astronomy,olmo3-7b,0,C,D,0.11083984375,0.0293731689453125,0.0013742446899414062,0.11083984375,0.8583984375
astronomy_73,astronomy,olmo3-7b,0,D,D,1.0,2.2470951080322266e-05,1.3113021850585938e-06,5.960464477539063e-08,1.0
astronomy_74,astronomy,olmo3-7b,0,C,A,0.083251953125,0.82763671875,0.031097412109375,0.083251953125,0.05810546875
astronomy_75,astronomy,olmo3-7b,0,C,C,0.98681640625,0.0114898681640625,0.0011196136474609375,0.98681640625,0.0005373954772949219
astronomy_76,astronomy,olmo3-7b,0,A,A,0.98876953125,0.98876953125,0.005523681640625,0.005786895751953125,4.38690185546875e-05
astronomy_77,astronomy,olmo3-7b,0,A,D,0.406005859375,0.406005859375,0.08245849609375,0.07275390625,0.43896484375
astronomy_78,astronomy,olmo3-7b,0,B,A,0.4833984375,0.5146484375,0.4833984375,0.002101898193359375,0.00014090538024902344
astronomy_79,astronomy,olmo3-7b,0,C,C,0.990234375,0.0006604194641113281,0.003200531005859375,0.990234375,0.005889892578125
astronomy_80,astronomy,olmo3-7b,0,C,C,0.90234375,0.08135986328125,0.015777587890625,0.90234375,0.0004911422729492188
astronomy_81,astronomy,olmo3-7b,0,C,C,1.0,1.341104507446289e-05,1.430511474609375e-06,1.0,6.556510925292969e-06
astronomy_82,astronomy,olmo3-7b,0,A,A,1.0,1.0,0.0,5.364418029785156e-07,0.0
astronomy_83,astronomy,olmo3-7b,0,A,A,1.0,1.0,5.960464477539062e-07,9.03010368347168e-05,1.6093254089355469e-06
astronomy_84,astronomy,olmo3-7b,0,A,A,0.97998046875,0.97998046875,0.001129150390625,0.0028839111328125,0.016082763671875
astronomy_85,astronomy,olmo3-7b,0,A,A,0.97021484375,0.97021484375,0.0172271728515625,0.01061248779296875,0.0018157958984375
astronomy_86,astronomy,olmo3-7b,0,C,C,1.0,1.1920928955078125e-07,1.0132789611816406e-06,1.0,0.0
astronomy_87,astronomy,olmo3-7b,0,B,C,0.0149993896484375,0.11260986328125,0.0149993896484375,0.8583984375,0.01409149169921875
astronomy_88,astronomy,olmo3-7b,0,C,D,0.1456298828125,0.198974609375,0.28955078125,0.1456298828125,0.365966796875
astronomy_89,astronomy,olmo3-7b,0,D,D,0.99169921875,0.00399017333984375,0.00055694580078125,0.00392913818359375,0.99169921875
astronomy_90,astronomy,olmo3-7b,0,D,B,0.274658203125,0.2462158203125,0.46728515625,0.01169586181640625,0.274658203125
astronomy_91,astronomy,olmo3-7b,0,B,C,0.0019931793212890625,0.00478363037109375,0.0019931793212890625,0.9853515625,0.0076446533203125
astronomy_92,astronomy,olmo3-7b,0,A,A,0.662109375,0.662109375,6.663799285888672e-05,0.338134765625,1.8537044525146484e-05
astronomy_93,astronomy,olmo3-7b,0,D,C,0.002651214599609375,0.46728515625,0.0003070831298828125,0.52978515625,0.002651214599609375
astronomy_94,astronomy,olmo3-7b,0,A,B,0.413818359375,0.413818359375,0.54833984375,0.025238037109375,0.0126953125
astronomy_95,astronomy,olmo3-7b,0,B,A,0.2418212890625,0.75634765625,0.2418212890625,0.0016040802001953125,0.00013267993927001953
astronomy_96,astronomy,olmo3-7b,0,D,B,0.005947113037109375,2.9206275939941406e-06,0.984375,0.0095062255859375,0.005947113037109375
astronomy_97,astronomy,olmo3-7b,0,C,B,0.0229339599609375,0.07403564453125,0.90185546875,0.0229339599609375,0.0010557174682617188
astronomy_98,astronomy,olmo3-7b,0,C,D,0.2000732421875,0.04327392578125,0.0017576217651367188,0.2000732421875,0.7548828125
astronomy_99,astronomy,olmo3-7b,0,C,C,0.8017578125,0.002323150634765625,0.1934814453125,0.8017578125,0.0024738311767578125
astronomy_100,astronomy,olmo3-7b,0,A,A,0.71630859375,0.71630859375,0.0103759765625,0.25927734375,0.01418304443359375
astronomy_101,astronomy,olmo3-7b,0,D,D,0.5791015625,0.39794921875,0.0003685951232910156,0.022796630859375,0.5791015625
astronomy_102,astronomy,olmo3-7b,0,C,B,0.484375,1.5020370483398438e-05,0.515625,0.484375,0.000152587890625
astronomy_103,astronomy,olmo3-7b,0,D,D,0.90576171875,2.980232238769531e-07,0.093994140625,4.309415817260742e-05,0.90576171875
astronomy_104,astronomy,olmo3-7b,0,C,C,0.50830078125,0.00228118896484375,0.004329681396484375,0.50830078125,0.485107421875
astronomy_105,astronomy,olmo3-7b,0,A,A,1.0,1.0,2.682209014892578e-06,3.933906555175781e-06,1.7285346984863281e-06
astronomy_106,astronomy,olmo3-7b,0,B,D,0.430419921875,0.0821533203125,0.430419921875,0.007404327392578125,0.47998046875
astronomy_107,astronomy,olmo3-7b,0,C,C,0.794921875,0.1978759765625,0.00588226318359375,0.794921875,0.0015106201171875
astronomy_108,astronomy,olmo3-7b,0,D,D,0.90673828125,0.0926513671875,0.00024437904357910156,0.0002560615539550781,0.90673828125
astronomy_109,astronomy,olmo3-7b,0,B,D,0.37548828125,0.00417327880859375,0.37548828125,0.0009455680847167969,0.619140625
astronomy_110,astronomy,olmo3-7b,0,B,B,0.99951171875,0.0004239082336425781,0.99951171875,0.00011861324310302734,2.086162567138672e-06
astronomy_111,astronomy,olmo3-7b,0,D,D,1.0,1.0728836059570312e-06,1.5497207641601562e-06,7.599592208862305e-05,1.0
astronomy_112,astronomy,olmo3-7b,0,D,C,0.34423828125,0.0021457672119140625,0.000415802001953125,0.6533203125,0.34423828125
astronomy_113,astronomy,olmo3-7b,0,C,C,0.99951171875,3.11732292175293e-05,0.00030541419982910156,0.99951171875,8.028745651245117e-05
astronomy_114,astronomy,olmo3-7b,0,A,D,0.00024509429931640625,0.00024509429931640625,0.000606536865234375,0.0008959770202636719,0.998046875
astronomy_115,astronomy,olmo3-7b,0,D,D,1.0,1.1324882507324219e-05,1.1920928955078125e-07,0.0,1.0
astronomy_116,astronomy,olmo3-7b,0,D,A,0.0002377033233642578,0.9990234375,1.1026859283447266e-05,0.0006165504455566406,0.0002377033233642578
astronomy_117,astronomy,olmo3-7b,0,C,A,0.4951171875,0.5029296875,0.002086639404296875,0.4951171875,4.947185516357422e-05
astronomy_118,astronomy,olmo3-7b,0,A,B,0.319580078125,0.319580078125,0.5107421875,0.003780364990234375,0.165771484375
astronomy_119,astronomy,olmo3-7b,0,D,B,0.316650390625,0.0372314453125,0.53857421875,0.10772705078125,0.316650390625
astronomy_120,astronomy,olmo3-7b,0,B,D,0.0002765655517578125,0.27197265625,0.0002765655517578125,0.00022220611572265625,0.7275390625
astronomy_121,astronomy,olmo3-7b,0,B,B,1.0,0.0002033710479736328,1.0,7.331371307373047e-06,5.185604095458984e-06
astronomy_122,astronomy,olmo3-7b,0,C,C,1.0,4.982948303222656e-05,2.682209014892578e-06,1.0,7.033348083496094e-06
astronomy_123,astronomy,olmo3-7b,0,D,D,1.0,1.1920928955078125e-06,9.5367431640625e-07,1.0728836059570312e-06,1.0
astronomy_124,astronomy,olmo3-7b,0,D,D,1.0,3.993511199951172e-06,4.76837158203125e-07,1.3828277587890625e-05,1.0
astronomy_125,astronomy,olmo3-7b,0,D,D,0.78759765625,5.716085433959961e-05,7.814168930053711e-05,0.2120361328125,0.78759765625
astronomy_126,astronomy,olmo3-7b,0,D,C,0.1964111328125,0.026580810546875,0.00021600723266601562,0.77685546875,0.1964111328125
astronomy_127,astronomy,olmo3-7b,0,C,C,0.56005859375,0.361572265625,0.049713134765625,0.56005859375,0.0287628173828125
